n_spines,trial,WT_soma,WT_dend,SAAeq_soma,SAAeq_dend,SAAred_soma,SAAred_dend
11,7,1.057741485035578,35.15878188319285,1.1061251917105892,35.45330291075125,0.8185065379510377,32.36828567370803
11,8,1.5861732669171573,31.57552842185708,1.6554194365459125,31.83696832737607,1.1479598375418902,29.73307407774187
11,9,1.9335422271933425,29.752142819836713,2.0140538758542164,30.098233599959066,1.8182979002333326,26.219063383976398
11,10,1.1904797455741374,34.440971894991364,1.2441180321957717,34.7670817761388,1.1144422543034551,30.357336437302706
13,1,1.6216911537483583,34.395265752121205,1.693020916416799,34.75237725590559,1.2902537117842883,31.81844380089948
13,2,1.7035135171122135,33.35771995079645,1.7777802579850572,33.61261105805151,1.3946456304981183,30.304362290007326
13,3,1.8057865892966731,31.0674218087819,1.8829757333258499,31.387034040406583,1.5145077678150187,26.896409089218743
13,4,2.336075822833962,34.04579935385184,2.4319322399007746,34.41526687181349,1.806224798907067,31.235707932060315
13,5,1.0607222610693299,35.26698592169886,1.1097690747434683,35.57872964805611,1.0484802944771587,32.05334095681695
13,6,1.3871886922231624,34.59084138649957,1.450097996701274,34.906390713246964,1.2526142294877474,31.841305933290812
13,7,1.7244337928566438,35.01304889060322,1.7985712985312148,35.364123261751374,1.4062016924333136,30.238813288851404
13,8,1.4876266267124834,32.909311743293806,1.5535423429553958,33.19086631326201,1.0534456882669616,30.956816744563532
13,9,1.8682955398855512,31.41864093593471,1.9478021977793674,31.682896417621485,1.0277592073725685,27.064786353256558
13,10,1.6905539963731826,32.84245696776114,1.7639318141400224,33.12084361569739,1.3974828074808272,24.927907564052894
15,1,1.3178297624576913,37.61064191826919,1.377221439700179,37.98420093305526,1.187047861249738,34.43751805095631
15,2,1.3622886269132692,36.797636190280286,1.4243573961423834,37.05962366586507,1.0383390742917697,34.04085962829746
15,3,1.4297819730820436,36.603780917411,1.492371801016759,36.89960630096478,1.292202194911951,34.31138218341026
15,4,1.7740698737954688,36.120127654291224,1.8506806488225749,36.49796586365955,1.4777210512424688,33.802285530176206
15,5,1.7345831798683804,36.418150915756755,1.809777627607673,36.765005000049285,1.2499760864439224,33.621564912495636
15,6,1.1315949294075835,36.68350544596181,1.183754510761176,37.11345823892151,1.1258294535352178,33.316694678824526
15,7,1.7396084270463064,37.022555090192185,1.8154266033156432,37.293308398379686,1.5852763863378811,33.88822825021199
15,8,2.4367008431285626,35.852125406307685,2.536349909271607,36.27901787089401,1.984368500834833,33.59492644650175
15,9,2.1636264743260654,37.8406326820708,2.2539323717710147,38.17372892152082,1.8758590449115076,34.208107995412924
15,10,2.1375672065985043,34.71198145916929,2.226644389798196,35.0379572125718,1.4565011621245247,32.29602075289775
17,1,1.8893641362276554,39.71842072115821,1.9712924878980544,40.14064086806806,1.7541283392173739,35.02312365425094
17,2,1.834453677628204,38.47102707035495,1.9136464481875635,38.75620193093742,1.841785428115955,32.62948992644201
17,3,1.9376598630498876,35.528481125571744,2.0206444562141854,35.92710881383586,1.5815444584081462,29.299298004055395
17,4,1.9642327572689595,38.65547295221616,2.0484974544972374,39.06387536402821,1.8081049500209332,35.19014667249273
17,5,2.218621419012891,37.51562091489076,2.3115100109722277,37.84576084863444,1.5498480829866992,35.10833783799022
17,6,1.6168590194947683,38.143341453378724,1.6892686264827859,38.436984298361736,1.6527177476202013,35.42475924870011
17,7,2.00182488014174,36.49348979862744,2.0864064180172335,36.8365466246861,1.4261726758460327,31.82141662028672
17,8,1.7147016366842962,38.481876749066686,1.7899810448831914,38.81439519448517,1.4272196790758045,36.46642152779104
